Date,Drawdown
1998-02-23,-0.30541089754112516
1998-02-24,-0.3039407211622819
1998-02-26,-0.27971149725816624
1998-02-27,-0.27971149725816624
1998-03-02,-0.27971149725816624
1998-03-03,-0.27971149725816624
1998-03-04,-0.27971149725816624
1998-03-05,-0.27971149725816624
1998-03-06,-0.27971149725816624
1998-03-09,-0.27971149725816624
1998-03-10,-0.27971149725816624
1998-03-11,-0.27971149725816624
1998-03-12,-0.27971149725816624
1998-03-16,-0.27971149725816624
1998-03-17,-0.27971149725816624
1998-03-18,-0.27971149725816624
1998-03-19,-0.27971149725816624
1998-03-20,-0.27971149725816624
1998-03-23,-0.27971149725816624
1998-03-24,-0.27971149725816624
1998-03-25,-0.27971149725816624
1998-03-26,-0.27971149725816624
1998-03-27,-0.27971149725816624
1998-03-30,-0.27971149725816624
1998-03-31,-0.27971149725816624
1998-04-01,-0.27971149725816624
1998-04-02,-0.27971149725816624
1998-04-03,-0.27971149725816624
1998-04-06,-0.27971149725816624
1998-04-07,-0.27971149725816624
1998-04-08,-0.27971149725816624
1998-04-10,-0.27971149725816624
1998-04-13,-0.27971149725816624
1998-04-15,-0.27971149725816624
1998-04-16,-0.27971149725816624
1998-04-17,-0.27971149725816624
1998-04-20,-0.27971149725816624
1998-04-21,-0.27971149725816624
1998-04-22,-0.27971149725816624
1998-04-23,-0.27971149725816624
1998-04-24,-0.27971149725816624
1998-04-27,-0.27971149725816624
1998-04-29,-0.27971149725816624
1998-04-30,-0.27971149725816624
1998-05-04,-0.27971149725816624
1998-05-05,-0.27971149725816624
1998-05-06,-0.27971149725816624
1998-05-08,-0.27971149725816624
1998-05-12,-0.27971149725816624
1998-05-13,-0.29152810380735084
1998-05-14,-0.2682792664695157
1998-05-15,-0.2768738111071821
1998-05-18,-0.2613976898299094
1998-05-19,-0.25548646500423333
1998-05-20,-0.24323824874064648
1998-05-21,-0.2575459872215543
1998-05-22,-0.25966491873360564
1998-05-25,-0.2535853675728601
1998-05-26,-0.2573281531408761
1998-05-27,-0.26812084168356787
1998-05-28,-0.2768738111071821
1998-05-29,-0.283171196348606
1998-06-01,-0.2830622793082668
1998-06-02,-0.3018158133448341
1998-06-03,-0.302380201644773
1998-06-04,-0.31114307261750895
1998-06-05,-0.3415606315194807
1998-06-08,-0.3523434185130506
1998-06-09,-0.3419665950334717
1998-06-10,-0.37106724790225254
1998-06-11,-0.36668086164132374
1998-06-12,-0.36394803408372467
1998-06-15,-0.39862325910804264
1998-06-16,-0.4026333865023455
1998-06-17,-0.3638886247889943
1998-06-18,-0.38077076604155347
1998-06-19,-0.40778219204564803
1998-06-22,-0.42080272914073025
1998-06-23,-0.42742686550317144
1998-06-24,-0.4049998567424403
1998-06-25,-0.39392992482433997
1998-06-26,-0.3983262126343906
1998-06-29,-0.37501796600182513
1998-06-30,-0.3816520039133878
1998-07-01,-0.3894049168757068
1998-07-02,-0.3971182236415388
1998-07-03,-0.41467367023437607
1998-07-06,-0.3977222181379647
1998-07-07,-0.391345620503567
1998-07-08,-0.3836026090903698
1998-07-09,-0.3730475577265997
1998-07-10,-0.36319551635047287
1998-07-13,-0.3714039005723916
1998-07-14,-0.3640668526731855
1998-07-15,-0.36223506608566447
1998-07-16,-0.3437686769736277
1998-07-17,-0.3469866804381917
1998-07-20,-0.359403223036848
1998-07-21,-0.36493818899589825
1998-07-22,-0.36697790811497577
1998-07-23,-0.3868701203005426
1998-07-24,-0.39559338507679154
1998-07-27,-0.4065643015036745
1998-07-28,-0.392167449080671
1998-07-29,-0.38372142767983075
1998-07-30,-0.38359270754124797
1998-07-31,-0.3843254221762564
1998-08-03,-0.39973223260967705
1998-08-04,-0.4002471131640073
1998-08-05,-0.39456362396813105
1998-08-06,-0.3981875909466862
1998-08-07,-0.3992173520553468
1998-08-10,-0.4052077892739968
1998-08-11,-0.4130201115310461
1998-08-12,-0.41833724340941814
1998-08-13,-0.4129706037854375
1998-08-14,-0.41505983065012364
1998-08-17,-0.42166416391432127
1998-08-18,-0.43252616330086524
1998-08-19,-0.4265951353769456
1998-08-20,-0.40975260032087346
